
[2026-06-02 23:11:05] COMMAND: OP wraith-pm::render
[2026-06-03 16:05:00] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:05:01] COMMAND: OP wraith-pm::nav 2
[2026-06-03 16:06:00] COMMAND: OP wraith-pm::render
[2026-06-03 16:06:10] COMMAND: OP wraith-pm::focus map
[2026-06-03 16:06:11] COMMAND: 1
[2026-06-03 16:06:20] COMMAND: OP wraith-pm::focus terminal
[2026-06-03 16:06:21] COMMAND: 3
[2026-06-03 17:10:03] COMMAND: OP wraith-pm::up
[2026-06-03 17:10:00] COMMAND: OP wraith-pm::mouse 360 170
[2026-06-04 06:35:11] COMMAND: MOUSE_MOVE 32 31 5
[2026-06-04 06:35:11] COMMAND: MOUSE_MOVE 32 31 1
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 32 31 5
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 32 31 1
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 32 31 5
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 32 31 4
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 0 31 4
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 35 31 5
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 35 30 6
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 35 30 7
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 35 28 1
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 35 26 1
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 35 23 1
[2026-06-04 06:35:12] COMMAND: MOUSE_MOVE 0 23 14
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 23 15
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 23 16
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 23 17
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 22 19
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 19 1
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 17 19
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 13 1
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 11 1
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 9 1
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 9 28
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 35 8 27
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 0 8 27
[2026-06-04 06:35:13] COMMAND: MOUSE_MOVE 16 8 27
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 76 15
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 73 16
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 71 17
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 70 1
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 69 18
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 69 19
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 68 20
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 68 19
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 67 19
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 67 1
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 0 67 19
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 67 18
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 66 18
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 60 20
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 57 21
[2026-06-04 06:40:47] COMMAND: MOUSE_MOVE 35 54 22
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 49 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 45 26
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 39 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 34 33
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 31 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 29 35
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 29 34
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 30 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 30 34
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 0 30 34
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 32 31 33
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 0 31 33
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 31 32
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 32 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 33 31
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 35 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 37 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 41 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 44 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 47 1
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 50 23
[2026-06-04 06:40:48] COMMAND: MOUSE_MOVE 35 50 7
